2.951534986495971680e-01,5.116407871246337891e-01,4.954019784927368164e-01,2.471340745687484741e-01,-1.994317471981048584e-01,2.417095750570297241e-01,5.399728417396545410e-01,2.658177018165588379e-01,1.517461091279983521e-01,4.087026417255401611e-01,3.248442336916923523e-02,1.850424110889434814e-01,-3.758149743080139160e-01,1.898719519376754761e-01,2.782141864299774170e-01,2.537823021411895752e-01,-1.216379523277282715e+00,-6.005625426769256592e-02,2.780677974224090576e-01,3.895231187343597412e-01,6.238815188407897949e-01,-1.460824906826019287e-02,3.953295946121215820e-01,3.166455626487731934e-01,4.427859187126159668e-01,1.520962715148925781e-01,1.645296216011047363e-01,2.348977923393249512e-01,2.472989708185195923e-01,3.905228972434997559e-01,5.041012763977050781e-01,-4.728400334715843201e-02,5.355073809623718262e-01,4.298293888568878174e-01,1.889246106147766113e-01,5.155275464057922363e-01,4.335829615592956543e-02,6.213793158531188965e-01,-2.259335070848464966e-01,3.797822296619415283e-01,-4.961691200733184814e-01,1.354486644268035889e-01,4.446615278720855713e-01,2.645916342735290527e-01,2.211847454309463501e-01,3.159004449844360352e-01,3.940468728542327881e-01,7.298663854598999023e-01,3.534975647926330566e-01,1.749353855848312378e-01,4.099312126636505127e-01,3.522857725620269775e-01,3.491121232509613037e-01,5.574101582169532776e-02,-6.725259125232696533e-02,3.540838956832885742e-01,2.746661901473999023e-01,1.324713230133056641e-02,-2.713845670223236084e-01,1.954801231622695923e-01,2.890982925891876221e-01,-2.743718624114990234e+00,3.297377228736877441e-01,1.357571184635162354e-01,-3.287530541419982910e-01,4.827640205621719360e-02,5.622068047523498535e-01,5.286750569939613342e-02,3.730595111846923828e-01,2.552874684333801270e-01,2.715022265911102295e-01,1.328262090682983398e-01,1.078100442886352539e+00,1.843098700046539307e-01,8.026524633169174194e-02,2.393201887607574463e-01,2.176064103841781616e-01,3.873097896575927734e-01,-4.577924683690071106e-02,3.253201544284820557e-01,4.681456089019775391e-01,1.057689934968948364e-01,1.391071081161499023e-01,-7.831503748893737793e-01,3.151335418224334717e-01,1.427787542343139648e-01,3.251143693923950195e-01,2.901565134525299072e-01,3.074965178966522217e-01,5.609384179115295410e-01,1.006039008498191833e-01,3.916093111038208008e-01,3.518813550472259521e-01,1.710332632064819336e-01,2.513195872306823730e-01,8.279254436492919922e-01,3.672068417072296143e-01,3.162047266960144043e-01,4.985126480460166931e-02,2.751259207725524902e-01
9.041433804668486118e-04,2.398091834038496017e-03,-1.037401799112558365e-02,1.435792655684053898e-03,1.990210451185703278e-02,-2.272085985168814659e-03,-7.700905669480562210e-03,-9.216507896780967712e-03,3.149962425231933594e-02,1.215524412691593170e-02,-8.617822080850601196e-03,-1.910278201103210449e-02,-1.465001050382852554e-02,-1.086549367755651474e-02,-2.493379823863506317e-02,5.933302920311689377e-03,7.347742561250925064e-03,-1.288537960499525070e-02,1.433346234261989594e-02,2.102888887748122215e-03,-1.585877686738967896e-02,-1.982604339718818665e-02,-1.368779502809047699e-02,8.649650029838085175e-03,1.608471199870109558e-02,-1.025488507002592087e-02,5.302895078784786165e-05,-1.106384955346584320e-02,-8.157428819686174393e-04,-9.677005000412464142e-03,-8.369891904294490814e-03,1.497610751539468765e-02,9.388870559632778168e-03,-2.813328057527542114e-03,6.486836355179548264e-03,-5.663891322910785675e-03,-1.154626905918121338e-02,1.869222335517406464e-02,-7.308911066502332687e-03,-3.999619279056787491e-03,-2.062386274337768555e-02,-8.298884145915508270e-03,2.415434457361698151e-02,1.109739765524864197e-02,6.773662287741899490e-03,4.477289970964193344e-03,1.203831192106008530e-02,9.538165293633937836e-03,1.874661631882190704e-02,-1.455063186585903168e-02,1.877633295953273773e-02,1.682689785957336426e-02,-2.416888019070029259e-03,-5.045597441494464874e-03,1.275892183184623718e-02,-1.643964205868542194e-03,2.736357413232326508e-02,1.285205315798521042e-02,1.301432121545076370e-02,5.472338758409023285e-03,9.812537580728530884e-03,-6.798018584959208965e-04,1.920198323205113411e-03,-8.842477574944496155e-03,-1.496435725130140781e-04,1.019513365463353693e-04,1.861064694821834564e-02,1.785377389751374722e-03,4.116816446185112000e-03,-3.014328656718134880e-03,1.631527394056320190e-02,-1.113049127161502838e-02,4.595265258103609085e-03,2.796571515500545502e-02,-3.157816827297210693e-02,1.711293496191501617e-02,4.091432783752679825e-03,-4.548366647213697433e-03,1.618327456526458263e-03,2.938585169613361359e-02,-2.321768086403608322e-03,1.251869741827249527e-02,-1.444399077445268631e-02,-2.211488410830497742e-02,9.505428024567663670e-04,-1.333608385175466537e-02,2.994847018271684647e-03,-5.269166082143783569e-03,-7.711288984864950180e-03,2.221789769828319550e-02,-5.356044857762753963e-04,3.372555598616600037e-02,-7.529573980718851089e-03,-4.293391946703195572e-03,1.178462710231542587e-02,-3.698002081364393234e-03,-7.510932628065347672e-04,1.100778672844171524e-02,-1.371163595467805862e-02,1.382672321051359177e-02
4.153476655483245850e-02,-5.218267440795898438e-02,7.102712988853454590e-03,2.131650410592556000e-02,3.471140190958976746e-02,6.595579907298088074e-03,-2.506165392696857452e-02,-1.979854516685009003e-02,-1.452186843380331993e-03,8.751784451305866241e-03,1.703199557960033417e-02,1.054263580590486526e-02,-1.194259710609912872e-02,-1.938723144121468067e-03,2.719599194824695587e-02,-4.146339744329452515e-02,2.094077644869685173e-03,4.417501389980316162e-02,-1.116710901260375977e-02,1.928703859448432922e-02,-1.035235356539487839e-02,2.062575425952672958e-03,1.376646384596824646e-02,2.453840151429176331e-02,-3.628502599895000458e-03,4.577851388603448868e-03,-9.794819168746471405e-03,3.979232534766197205e-02,-1.556700747460126877e-02,-3.611185122281312943e-03,-4.237150400876998901e-02,7.268840447068214417e-03,-2.306252717971801758e-03,-7.202140986919403076e-04,1.103038154542446136e-02,-1.889797113835811615e-02,1.749605685472488403e-02,7.969250902533531189e-03,2.218064852058887482e-03,4.795676469802856445e-02,-3.482985869050025940e-02,-1.263325661420822144e-02,3.175569698214530945e-02,-1.778206089511513710e-03,3.191792964935302734e-02,-2.833860553801059723e-02,-1.231051981449127197e-02,-9.483277681283652782e-04,1.405792776495218277e-02,-1.663745753467082977e-02,-1.055594347417354584e-02,-1.984323561191558838e-02,-1.024074852466583252e-03,-6.670493166893720627e-03,-2.984918095171451569e-02,-3.326177224516868591e-02,3.602334111928939819e-02,2.564347907900810242e-02,2.289387024939060211e-02,2.812575316056609154e-03,1.981507288292050362e-03,-4.890393093228340149e-02,2.355055510997772217e-02,3.995091468095779419e-02,-3.352281078696250916e-02,4.197080060839653015e-02,6.495955167338252068e-04,4.466210305690765381e-02,-1.984700560569763184e-02,-2.779959328472614288e-02,9.368054568767547607e-03,-3.298242390155792236e-02,7.089618593454360962e-02,1.075015519745647907e-03,3.172325715422630310e-02,-1.930793048813939095e-03,9.188476949930191040e-03,-1.244048494845628738e-02,3.632989898324012756e-02,-5.308595718815922737e-04,9.985127253457903862e-04,2.788868360221385956e-02,2.602734230458736420e-02,5.070405825972557068e-02,1.234662998467683792e-02,-1.329580321907997131e-02,1.334062777459621429e-02,-1.463215425610542297e-02,3.702209517359733582e-02,1.717933919280767441e-03,1.682830974459648132e-02,2.416777238249778748e-02,1.075677759945392609e-02,1.253874134272336960e-02,-2.512371400371193886e-03,-2.276594459544867277e-04,-3.510338813066482544e-02,3.499319031834602356e-02,1.550889224745333195e-03,-4.476359114050865173e-02
-5.646384321153163910e-03,1.330974884331226349e-02,-9.953581728041172028e-03,4.938159137964248657e-03,-3.899591742083430290e-03,7.847233675420284271e-03,1.582564320415258408e-03,-2.178908616770058870e-04,5.628036800771951675e-03,-9.908871725201606750e-03,1.059929840266704559e-02,-1.630356162786483765e-02,2.836443716660141945e-03,-1.930783316493034363e-02,-1.126191392540931702e-02,5.815063137561082840e-03,-4.287143703550100327e-03,-1.029129326343536377e-02,9.018144570291042328e-03,2.092832466587424278e-03,9.844010695815086365e-03,7.505695102736353874e-04,-1.135080680251121521e-02,-4.397102748043835163e-04,2.730283886194229126e-03,7.021152880042791367e-03,1.315107196569442749e-02,-1.162321423180401325e-03,1.456270273774862289e-02,-1.375414896756410599e-02,-3.580824239179491997e-03,2.715970855206251144e-03,-2.171969600021839142e-02,-2.912702271714806557e-03,9.496492333710193634e-03,1.683555915951728821e-02,-1.398846227675676346e-02,-5.583091638982295990e-03,1.461307052522897720e-02,2.475800458341836929e-03,5.192257813178002834e-04,7.812004536390304565e-03,1.395454513840377331e-03,1.636790297925472260e-02,4.886258393526077271e-03,-1.145675545558333397e-03,9.026729501783847809e-03,-5.811625160276889801e-03,1.216218899935483932e-02,1.064127683639526367e-02,9.918848052620887756e-03,5.763027351349592209e-03,-8.712319657206535339e-03,8.134958334267139435e-03,1.138696167618036270e-02,1.962964423000812531e-02,-1.740717678330838680e-03,-9.047934436239302158e-04,2.354068309068679810e-02,-2.758993068709969521e-03,4.264716524630784988e-03,-5.861534154973924160e-04,1.154122315347194672e-02,-2.672777883708477020e-02,5.341466050595045090e-03,-2.083144136122427881e-05,2.621705178171396255e-03,9.039110736921429634e-04,5.043186247348785400e-04,1.106360554695129395e-02,-1.417594868689775467e-02,1.353188883513212204e-02,1.079237088561058044e-02,-2.779026515781879425e-03,9.804224595427513123e-03,8.546150289475917816e-03,1.180951297283172607e-02,1.640283386223018169e-03,1.308271102607250214e-02,2.656101249158382416e-03,7.471642456948757172e-03,-1.863208366557955742e-03,2.332721464335918427e-02,9.762610308825969696e-03,1.054679602384567261e-02,1.807744242250919342e-02,-1.060482487082481384e-02,3.684375900775194168e-03,-7.452214136719703674e-03,-1.390913687646389008e-02,-1.962196268141269684e-02,-9.123144671320915222e-03,8.714465424418449402e-03,1.689062640070915222e-02,6.290688179433345795e-03,8.324579335749149323e-03,-5.511023104190826416e-03,-6.289339624345302582e-03,-8.606282644905149937e-04,3.302870085462927818e-03
-1.309042051434516907e-02,-2.176826260983943939e-02,-7.282221689820289612e-03,2.302720583975315094e-02,-1.125015597790479660e-02,-4.088327288627624512e-03,1.910440064966678619e-02,-3.488962724804878235e-02,4.904924891889095306e-03,1.269420143216848373e-02,5.117399618029594421e-03,-2.461720816791057587e-02,-2.570598758757114410e-02,4.379270132631063461e-03,4.383342806249856949e-03,-3.557505784556269646e-03,3.064117580652236938e-02,-1.865798607468605042e-02,-1.770128868520259857e-02,2.429643832147121429e-02,-2.045067213475704193e-02,-1.846737600862979889e-02,2.772626280784606934e-02,-1.121559739112854004e-02,-1.090077124536037445e-02,9.499817388132214546e-04,2.589216083288192749e-02,-1.609639264643192291e-02,1.927329413592815399e-02,-8.276308886706829071e-03,5.863871891051530838e-03,3.613306581974029541e-02,-1.410111598670482635e-02,-1.432890631258487701e-02,-5.714762955904006958e-04,7.547455839812755585e-03,-1.070100069046020508e-02,1.430484186857938766e-02,4.877489060163497925e-02,-3.409394063055515289e-03,2.043019235134124756e-02,-7.674016058444976807e-03,-1.461849268525838852e-02,-2.660122327506542206e-02,9.413277730345726013e-03,4.043544176965951920e-03,-1.097335759550333023e-02,1.779249869287014008e-02,7.463703397661447525e-03,-1.164403185248374939e-02,9.588712826371192932e-03,5.129891447722911835e-03,-3.342790156602859497e-02,-2.491024136543273926e-02,3.114966489374637604e-02,-5.493453238159418106e-03,2.550814999267458916e-03,2.345947921276092529e-02,-5.838538985699415207e-03,-9.361419826745986938e-03,1.344394404441118240e-02,5.266334116458892822e-02,1.973592862486839294e-02,-5.602752044796943665e-02,2.464860863983631134e-02,4.592007899191230536e-04,-3.487665671855211258e-03,-5.318754352629184723e-03,3.471398493275046349e-03,-1.522032544016838074e-02,6.301269750110805035e-04,4.378587938845157623e-03,-3.894603624939918518e-02,3.183822706341743469e-02,8.923618122935295105e-03,1.786116883158683777e-02,-1.719750650227069855e-02,3.372665494680404663e-02,2.043943293392658234e-02,5.344387143850326538e-03,-2.402910403907299042e-02,-1.922344230115413666e-02,-2.374759316444396973e-02,-5.981232505291700363e-03,2.374369092285633087e-02,-8.311524055898189545e-03,1.081691496074199677e-02,-3.407612070441246033e-02,-5.786273395642638206e-04,-2.113517932593822479e-02,9.376326575875282288e-03,1.858074963092803955e-02,-4.666532948613166809e-02,4.784068558365106583e-03,-3.174646990373730659e-03,6.385190412402153015e-03,-1.763328351080417633e-02,1.716308854520320892e-02,1.938748732209205627e-02,2.420341968536376953e-02
-1.375360973179340363e-02,1.562538743019104004e-02,9.694850072264671326e-03,1.293467264622449875e-02,-1.637358590960502625e-02,-3.330995142459869385e-02,3.719207830727100372e-03,-2.956499718129634857e-02,-7.327553350478410721e-03,2.993172965943813324e-02,-5.168825853615999222e-03,-7.206710986793041229e-03,1.365929935127496719e-02,2.021293155848979950e-02,-1.372832921333611012e-03,-4.664964508265256882e-03,5.583862960338592529e-02,8.271500468254089355e-03,-3.332086198497563601e-04,1.252634916454553604e-03,1.267962809652090073e-02,-8.769036270678043365e-03,-4.419700999278575182e-04,-1.194909773766994476e-02,-3.201829735189676285e-03,-1.037066336721181870e-02,-2.162639982998371124e-03,-3.907259553670883179e-03,4.946250468492507935e-03,-8.352843113243579865e-03,-1.355911418795585632e-02,-6.722955033183097839e-03,2.998510375618934631e-02,-9.244601242244243622e-03,-1.396339014172554016e-02,-8.269336074590682983e-03,-7.362827658653259277e-03,1.754490472376346588e-02,9.923266246914863586e-03,1.543869730085134506e-02,2.633721381425857544e-02,-9.576448355801403522e-04,-4.627588205039501190e-03,-1.183150894939899445e-02,5.746695678681135178e-03,-5.407632561400532722e-04,1.174718141555786133e-02,1.142469514161348343e-02,-7.699375972151756287e-03,-4.242001567035913467e-03,-1.089774537831544876e-02,1.428675139322876930e-03,3.698716405779123306e-03,-1.277345232665538788e-02,7.020048331469297409e-03,-1.325390581041574478e-02,-2.950771478936076164e-03,-3.260911908000707626e-03,3.802707651630043983e-03,1.409211009740829468e-02,-5.881945136934518814e-03,1.284454390406608582e-02,4.712243098765611649e-03,1.338021736592054367e-02,6.469408515840768814e-03,7.848978973925113678e-03,-2.974575385451316833e-03,1.211279444396495819e-02,-1.353636384010314941e-02,-9.482131339609622955e-03,1.150207407772541046e-02,2.326589776203036308e-03,-1.097260694950819016e-02,6.481792661361396313e-04,2.584504522383213043e-02,1.834301860071718693e-03,-1.746065355837345123e-02,2.557828556746244431e-03,1.448489725589752197e-02,-6.020201370120048523e-03,1.099535916000604630e-02,2.497046720236539841e-03,-6.717914715409278870e-03,-1.355020515620708466e-02,5.068005062639713287e-03,-1.889100763946771622e-03,3.683353774249553680e-03,1.257770054508000612e-04,-9.173860773444175720e-03,4.225131124258041382e-03,2.264101989567279816e-02,3.525045933201909065e-03,-1.268362812697887421e-02,1.722356304526329041e-02,3.900385461747646332e-03,2.282576076686382294e-02,-8.378371596336364746e-03,-5.258834920823574066e-03,4.815569613128900528e-03,2.721028029918670654e-02
1.761094294488430023e-02,1.334222964942455292e-02,1.080420427024364471e-02,1.173567841760814190e-03,3.195521188899874687e-03,-2.195907384157180786e-02,1.823760755360126495e-02,8.159694843925535679e-04,1.295321341603994370e-02,1.156443543732166290e-02,3.070185426622629166e-03,2.210182324051856995e-02,-1.993969082832336426e-02,2.695640796446241438e-05,-2.230949327349662781e-02,1.189965475350618362e-02,2.671258896589279175e-02,-1.269182190299034119e-02,-8.037981577217578888e-03,2.503996342420578003e-02,-2.605970017611980438e-02,-2.025003358721733093e-02,-7.890709675848484039e-03,2.606603316962718964e-02,2.074611373245716095e-02,4.053148441016674042e-03,2.058037929236888885e-02,-1.862362213432788849e-02,5.555268377065658569e-03,2.218930236995220184e-02,9.985740296542644501e-03,2.501827478408813477e-02,2.402918180450797081e-03,-8.116303943097591400e-03,2.688917890191078186e-02,-1.290764287114143372e-02,-2.377517893910408020e-02,-1.128063164651393890e-02,-2.191666327416896820e-02,7.453322876244783401e-03,6.253873463720083237e-03,4.769473744090646505e-04,8.885717019438743591e-03,-1.240423507988452911e-02,-1.616728864610195160e-02,2.128442563116550446e-02,-1.578515209257602692e-02,2.529796771705150604e-02,1.828073145588859916e-04,-5.703364964574575424e-03,-9.831136092543601990e-03,3.109425539150834084e-03,6.639658240601420403e-04,-3.518146695569157600e-03,2.286430634558200836e-02,9.766717441380023956e-03,7.678300607949495316e-03,3.033820539712905884e-03,-1.373236346989870071e-02,3.436820581555366516e-02,-9.087883867323398590e-03,-2.959009073674678802e-02,1.309736724942922592e-02,3.597964346408843994e-02,-1.338993292301893234e-02,-1.123599894344806671e-02,6.373394862748682499e-04,2.736453432589769363e-03,-9.991620667278766632e-03,-1.105353608727455139e-02,-8.822943083941936493e-03,-1.172295026481151581e-02,-2.932023257017135620e-03,1.371575891971588135e-02,6.358097773045301437e-03,-5.681081209331750870e-03,3.930687904357910156e-03,5.754478275775909424e-03,-4.348182585090398788e-03,1.096106227487325668e-02,1.479347702115774155e-02,-9.358878247439861298e-03,3.545161103829741478e-03,-1.866837032139301300e-02,-1.005186792463064194e-02,-3.101925831288099289e-03,2.890472300350666046e-03,9.278319776058197021e-03,-2.018570154905319214e-02,1.062139030545949936e-02,5.219072103500366211e-03,-4.785780329257249832e-03,-1.126746553927659988e-02,-1.808086037635803223e-02,-2.077170833945274353e-02,1.871395856142044067e-02,-3.582661971449851990e-03,2.109014661982655525e-03,-2.127553801983594894e-03,8.330855518579483032e-03
-9.785794652998447418e-03,-2.065056003630161285e-03,8.060345426201820374e-04,-3.336981404572725296e-03,-4.491460975259542465e-03,-1.485793571919202805e-02,-1.080871094018220901e-02,3.069764748215675354e-02,2.685250248759984970e-03,1.281528919935226440e-02,4.318499006330966949e-03,-6.222392898052930832e-03,1.600489718839526176e-03,8.867015130817890167e-03,2.341001480817794800e-02,2.064055576920509338e-02,-1.294464431703090668e-02,-7.473328150808811188e-03,-2.009444683790206909e-02,1.665751263499259949e-02,-4.159562289714813232e-03,-6.951900664716959000e-03,1.482553128153085709e-02,2.013982273638248444e-03,1.504883449524641037e-02,-2.052096650004386902e-02,2.597587369382381439e-02,-5.411388352513313293e-03,-1.688003726303577423e-02,4.570268793031573296e-04,1.979625376407057047e-04,-2.124094963073730469e-02,-1.361372298561036587e-03,1.564300619065761566e-02,-1.674401201307773590e-02,1.314295176416635513e-02,2.865362679585814476e-03,1.231885515153408051e-02,-9.390800260007381439e-03,1.311078667640686035e-02,1.675738836638629436e-03,-1.221880037337541580e-02,-3.845112863928079605e-03,1.300590112805366516e-02,-8.074685931205749512e-03,3.460420994088053703e-03,-9.293810464441776276e-03,1.732037588953971863e-02,6.134850438684225082e-03,7.558096665889024734e-03,1.243509352207183838e-02,-8.527561090886592865e-03,1.034499239176511765e-02,4.760415293276309967e-03,3.990070894360542297e-03,-1.383337657898664474e-03,7.346500642597675323e-03,-2.513910410925745964e-03,8.153270930051803589e-03,8.742102072574198246e-04,1.432368624955415726e-02,1.069509424269199371e-03,-9.104315540753304958e-04,-2.649320522323250771e-03,-1.269275601953268051e-02,1.379445381462574005e-02,1.652862317860126495e-02,2.359367907047271729e-03,5.402528913691639900e-04,-1.808165572583675385e-02,-2.856750506907701492e-03,2.670326828956604004e-02,8.782112039625644684e-03,-9.172359714284539223e-04,1.768434233963489532e-02,7.041678763926029205e-03,-1.505121355876326561e-03,6.102222017943859100e-03,-1.371464319527149200e-02,9.599520853953436017e-05,6.398683181032538414e-04,-8.439314551651477814e-03,-1.022356911562383175e-03,1.633321953704580665e-04,7.023968733847141266e-03,1.009498070925474167e-02,-2.351650036871433258e-02,8.723905775696039200e-04,1.540039107203483582e-02,-5.875406204722821712e-04,1.337516028434038162e-02,1.509521529078483582e-02,6.815606262534856796e-03,1.294177398085594177e-02,-6.627541035413742065e-03,4.145262762904167175e-03,-9.645274258218705654e-04,4.101426340639591217e-03,1.561420620419085026e-03,1.184950000606477261e-03
-1.914048101752996445e-03,-1.316776685416698456e-02,-9.374603629112243652e-03,1.561801973730325699e-02,1.599395764060318470e-04,1.025411998853087425e-03,-2.077041380107402802e-02,2.048088051378726959e-02,1.311634783633053303e-03,-1.203992124646902084e-02,-4.490156192332506180e-03,-4.573354963213205338e-03,-1.411536708474159241e-03,-9.311685338616371155e-03,-4.011988174170255661e-03,2.137373946607112885e-02,-2.205768600106239319e-02,1.319632958620786667e-02,-7.321928162127733231e-03,1.494731521233916283e-03,3.416486084461212158e-02,2.268601767718791962e-02,-4.993259906768798828e-03,8.118062280118465424e-03,6.935263052582740784e-03,1.252057496458292007e-02,5.944671574980020523e-03,1.859249174594879150e-02,1.447424478828907013e-02,2.010923065245151520e-02,8.402193780057132244e-04,-1.026011072099208832e-02,2.127378620207309723e-02,-1.350269094109535217e-02,1.030835695564746857e-02,1.682301983237266541e-02,-1.154606230556964874e-02,-7.093817461282014847e-03,1.186089683324098587e-02,7.589051034301519394e-03,8.020352106541395187e-04,-1.841781474649906158e-02,-2.844608016312122345e-02,1.589591614902019501e-02,-1.187289319932460785e-02,4.347105510532855988e-03,2.080433815717697144e-02,1.570093445479869843e-02,1.125595346093177795e-02,1.551134418696165085e-02,-3.699384629726409912e-03,6.403340492397546768e-03,-8.040770888328552246e-03,1.293301582336425781e-02,-3.133830055594444275e-02,-1.911830529570579529e-02,1.043688412755727768e-02,-2.997219748795032501e-02,-9.316441603004932404e-03,-3.892577718943357468e-03,7.140181027352809906e-03,-6.614448130130767822e-02,1.021116389892995358e-03,2.169494889676570892e-02,2.380208112299442291e-02,-8.144685067236423492e-03,7.079305127263069153e-03,-5.814449861645698547e-03,-7.637803908437490463e-03,-4.369623959064483643e-03,2.891964279115200043e-03,-3.607005055528134108e-04,2.051093056797981262e-02,2.339145541191101074e-02,8.958336897194385529e-03,-1.300245989114046097e-02,2.881814492866396904e-03,-2.615724224597215652e-03,1.153979636728763580e-02,1.120363920927047729e-02,2.753343991935253143e-02,1.379925943911075592e-02,-7.401496637612581253e-03,7.692768122069537640e-04,-9.314509108662605286e-03,-2.208661288022994995e-02,-1.533610746264457703e-02,-1.011745817959308624e-02,7.619018200784921646e-03,1.876840367913246155e-02,3.477643802762031555e-02,4.897816572338342667e-03,-1.886649406515061855e-03,1.720312982797622681e-02,-1.988224126398563385e-02,-1.718435960356146097e-04,1.391552668064832687e-02,3.057522140443325043e-02,1.190517214126884937e-03,1.199431903660297394e-02
5.431413883343338966e-04,-2.663397695869207382e-03,8.857780136168003082e-03,1.367693394422531128e-02,-5.856512580066919327e-03,8.151717483997344971e-03,-2.152027562260627747e-02,7.837970741093158722e-03,-4.381789360195398331e-03,1.227596867829561234e-02,1.183664053678512573e-02,-8.646609261631965637e-03,-3.686513379216194153e-02,-1.267241896130144596e-04,9.897700510919094086e-03,-9.062288329005241394e-03,-2.831728570163249969e-02,-2.187653444707393646e-02,-5.639645736664533615e-03,5.556153599172830582e-03,-1.203404273837804794e-02,-1.190042681992053986e-02,1.467583468183875084e-03,6.800896953791379929e-03,5.813121795654296875e-03,-6.562459748238325119e-03,1.408065855503082275e-02,-1.716401055455207825e-02,-2.246310748159885406e-02,-3.051667241379618645e-03,-1.535011362284421921e-02,-1.918759942054748535e-02,-1.207762677222490311e-02,6.951371207833290100e-03,-1.783555187284946442e-02,9.367081336677074432e-03,6.315276026725769043e-03,-4.741347394883632660e-03,1.253537368029356003e-02,1.903884671628475189e-02,-2.803875878453254700e-02,4.388365778140723705e-04,-1.668265275657176971e-02,8.832820691168308258e-03,-2.268947195261716843e-03,8.788425475358963013e-04,8.346669375896453857e-03,9.228402748703956604e-03,-1.884652650915086269e-03,-6.095665507018566132e-03,1.951820304384455085e-04,1.401232182979583740e-02,9.565070271492004395e-03,1.711442321538925171e-02,1.251602359116077423e-02,-1.425184961408376694e-02,6.427227519452571869e-03,3.758136648684740067e-03,-1.341268362011760473e-04,-1.247127167880535126e-02,-1.284163561649620533e-03,-3.347225859761238098e-02,-8.171220310032367706e-03,6.371960509568452835e-03,7.487346883863210678e-03,4.833213984966278076e-03,-5.567932035773992538e-03,-1.183562725782394409e-02,-3.327438840642571449e-03,-6.409650202840566635e-03,1.891091093420982361e-02,-2.790973149240016937e-02,-2.257052809000015259e-03,-1.654824987053871155e-02,-1.457849424332380295e-02,-3.870353102684020996e-03,1.119357720017433167e-02,1.289503928273916245e-02,-3.179718740284442902e-03,-1.443347777239978313e-03,1.818700879812240601e-02,-2.599993487820029259e-03,8.343349210917949677e-03,-3.484891261905431747e-03,-1.205381564795970917e-02,-1.440463936887681484e-03,1.373158022761344910e-02,-3.755549667403101921e-03,8.154785260558128357e-03,-4.251070320606231689e-03,1.260733231902122498e-03,2.098820731043815613e-02,2.575167687609791756e-03,1.215685438364744186e-02,6.101956125348806381e-03,5.800537765026092529e-03,-1.360984146595001221e-02,6.383831496350467205e-04,4.681660793721675873e-03,1.081060036085546017e-03
